Date	Shares	Amount	BuyFlag
2025-08-15	15919.0	11879725.3934	0
2025-09-03	75.0	54262.5	0
2025-09-08	10000.0	7436415.1852	0
2025-09-11	100.0	75254.34	0
2025-09-15	947.0	731244.89	0
2025-09-29	5000.0	3569388.4739999995	0
2025-10-07	10000.0	7137352.617099999	0
2025-11-07	10000.0	5910426.303899999	0
2025-11-10	2500.0	1525000.0	0
2025-12-04	994.0	546763.11	0
2025-12-08	30000.0	16571171.080000002	0
2025-12-11	2000.0	1160000.0	0
2025-12-19	1134.0	680400.0	0
2026-01-07	10000.0	6190145.619999999	0
