Metric	Value
ebitdaMargins	0.40769002
enterpriseToEbitda	24.319
enterpriseToRevenue	9.915
enterpriseValue	121137438720
epsCurrentYear	19.14589
epsForward	21.47137
epsTrailingTwelveMonths	16.83
eps_normalized_growth	0.5576831072287727
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	445.0866
fiftyDayAverageChange	82.95337
fiftyDayAverageChangePercent	0.1863758
fiftyTwoWeekChangePercent	8.352554
fiftyTwoWeekHigh	529.14
fiftyTwoWeekHighChange	-1.1000366
fiftyTwoWeekHighChangePercent	-0.002078914
fiftyTwoWeekLow	362.5
fiftyTwoWeekLowChange	165.53998
fiftyTwoWeekLowChangePercent	0.456662
fiftyTwoWeekRange	362.5 - 529.14
financialCurrency	USD
firstTradeDateMilliseconds	680362200000
floatShares	253026234
forwardEps	21.47137
forwardPE	24.592747
freeCashflow	2783225088
fullExchangeName	NasdaqGS
fullTimeEmployees	6400
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1782864000
graham_intrinsic_value	975.69
grossMargins	0.54390997
grossProfits	6645499904
hasPrePostMarketData	True
heldPercentInsiders	0.00201
heldPercentInstitutions	0.97976
impliedSharesOutstanding	253805417
industry	Biotechnology
industryDisp	Biotechnology
industryKey	biotechnology
irWebsite	http://www.vrtx.com/finances.html
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
lastSplitDate	967075200
lastSplitFactor	2:1
longBusinessSummary	Vertex Pharmaceuticals Incorporated operates as a biotechnology company in the United States, Europe, and internationally. The company offers transformative medicines for people with serious diseases with a focus on specialty markets, such as cystic fibrosis (CF), sickle cell disease (SCD), transfusion dependent beta thalassemia (TDT), and acute pain. It markets TRIKAFTA/KAFTRIO for people with CF with at least one F508del mutation for 2 years of age and older; ALYFTREK for the treatment for people with CF 6 years of age and older; SYMDEKO/SYMKEVI for treatment of patients with CF 6 years of age and older; ORKAMBI for CF patients 1 year or older; and KALYDECO for the treatment of patients with 1 month or older who have CF with ivacaftor. The company also develops CASGEVY for the treatment of SCD and TDT; JOURNAVX for the treatment of acute pain in adults; VX-522, a CFTR mRNA therapeutic designed to treat the underlying cause of CF, which is in Phase 1/2 clinical trial; inaxaplin for the treatment of APOL1-mediated kidney disease, which is in single Phase 2 trial; VX-264 for treating Type 1 Diabetes; VX-670 for the treatment of myotonic dystrophy type 1; and VX-407, a small molecule corrector for the treatment of autosomal dominant polycystic kidney disease. The company sells its products primarily to specialty pharmacy and distributors, wholesalers, retail pharmacies, hospitals, and clinics. Vertex Pharmaceuticals Incorporated was founded in 1989 and is headquartered in Boston, Massachusetts.
longName	Vertex Pharmaceuticals Incorporated
market	us_market
marketCap	134019407872
marketState	POST
maxAge	86400
messageBoardId	finmb_36235
mostRecentQuarter	1774915200
netIncomeToCommon	4338299904
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	126397635720
numberOfAnalystOpinions	29
open	503.76
operatingCashflow	4240600064
operatingMargins	0.38126
overallRisk	6
payoutRatio	0.0
pegRatio	1.84
phone	617 341 6100
postMarketChange	-9.039978
postMarketChangePercent	-1.7119874
postMarketPrice	519.0
postMarketTime	1783022714
previousClose	498.01
priceEpsCurrentYear	27.57981
priceHint	2
priceToBook	6.9315686
priceToSalesTrailing12Months	10.969013
profitMargins	0.35507
quickRatio	2.382
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.63636
region	US
regularMarketChange	30.029968
regularMarketChangePercent	6.029993
regularMarketDayHigh	529.14
regularMarketDayLow	501.53
regularMarketDayRange	501.53 - 529.14
regularMarketOpen	503.76
regularMarketPreviousClose	498.01
regularMarketPrice	528.04
regularMarketTime	1783022401
regularMarketVolume	1788451
returnOnAssets	0.12142
returnOnEquity	0.24197
revenueGrowth	0.078
revenuePerShare	47.914
sector	Healthcare
sectorDisp	Healthcare
sectorKey	healthcare
shareHolderRightsRisk	6
sharesOutstanding	253805417
sharesPercentSharesOut	0.0182
sharesShort	4616968
sharesShortPreviousMonthDate	1778803200
sharesShortPriorMonth	4461773
shortName	Vertex Pharmaceuticals Incorpor
shortPercentOfFloat	0.020499999
shortRatio	3.53
sourceInterval	15
state	MA
symbol	VRTX
targetHighPrice	641.0
targetLowPrice	330.0
targetMeanPrice	548.68964
targetMedianPrice	555.0
totalCash	7246700032
totalCashPerShare	28.552
totalDebt	1986499968
totalRevenue	12218000384
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	16.83
trailingPE	31.374924
trailingPegRatio	1.8475
triggerable	True
twoHundredDayAverage	443.20526
twoHundredDayAverageChange	84.83472
twoHundredDayAverageChangePercent	0.1914118
typeDisp	Equity
volume	1788451
website	https://www.vrtx.com
zip	02210
