Metric	Value
floatShares	1915673
forwardPE	36.23
freeCashflow	2178375
fullExchangeName	NYSE American
fullTimeEmployees	799
gmtOffSetMilliseconds	-14400000
graham_intrinsic_value	2.31
grossMargins	0.19549
grossProfits	16332000
hasPrePostMarketData	True
heldPercentInsiders	0.41743
heldPercentInstitutions	0.08928
impliedSharesOutstanding	3899432
industry	Waste Management
industryDisp	Waste Management
industryKey	waste-management
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Avalon Holdings Corporation provides waste management services to industrial, commercial, municipal, and governmental customers in the United States. It operates through Waste Management Services, and Golf and Related Operations segments. The Waste Management Services segment offers hazardous and nonhazardous waste disposal brokerage and management services; captive landfill management services; and turnkey services, including daily operations, facilities management, and management reporting. This segment also engages in the saltwater injection well operations. The Golf and Related Operations segment is involved in the operation and management of golf courses and related clubhouses and facilities; and a hotel and its associated resort amenities, as well as an athletic centers. The company's golf and country club facilities offer swimming pools, fitness centers, tennis courts, dining and banquet, conference facilities, salon, and spa services. It also owns and operates hotel under the brand of The Grand Resort. Avalon Holdings Corporation was incorporated in 1998 and is headquartered in Warren, Ohio.
longName	Avalon Holdings Corporation
market	us_market
marketCap	9865563
marketState	POST
maxAge	86400
messageBoardId	finmb_385420
mostRecentQuarter	1767139200
netIncomeToCommon	321000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	9748577
open	2.53
operatingCashflow	3783000
operatingMargins	0.00368
payoutRatio	0.0
pegRatio	4.39
phone	330 856 8800
postMarketChange	0.01999998
postMarketChangePercent	0.7905131
postMarketPrice	2.55
postMarketTime	1778187900
previousClose	2.53
priceHint	4
priceToBook	0.25721836
priceToSalesTrailing12Months	0.118086815
profitMargins	0.0038400001
quickRatio	0.86
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	none
region	US
regularMarketChange	0.0
regularMarketChangePercent	0.0
regularMarketDayHigh	2.53
regularMarketDayLow	2.51
regularMarketDayRange	2.51 - 2.53
regularMarketOpen	2.53
regularMarketPreviousClose	2.53
regularMarketPrice	2.53
regularMarketTime	1778183882
regularMarketVolume	11383
returnOnAssets	0.014579999
returnOnEquity	-0.0026800002
revenueGrowth	0.217
revenuePerShare	21.427
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
sharesOutstanding	3287647
sharesPercentSharesOut	0.00059999997
sharesShort	2411
sharesShortPreviousMonthDate	1773360000
sharesShortPriorMonth	11196
shortName	Avalon Holdings Corporation
shortPercentOfFloat	0.0013
shortRatio	0.44
sourceInterval	15
state	OH
symbol	AWX
totalCash	4114000
totalCashPerShare	1.055
totalDebt	34857000
totalRevenue	83545000
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	0.08
trailingPE	31.625
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	2.6265
twoHundredDayAverageChange	-0.09649992
twoHundredDayAverageChangePercent	-0.03674088
typeDisp	Equity
volume	11383
website	https://www.avalonholdings.com
zip	44484-5555
