Metric	Value
previousClose	148.7
priceEpsCurrentYear	45.485126
priceHint	2
priceToBook	10.728558
priceToSalesTrailing12Months	7.53678
profitMargins	0.111999996
quickRatio	0.978
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.5
region	US
regularMarketChange	0.0299988
regularMarketChangePercent	0.020174
regularMarketDayHigh	149.035
regularMarketDayLow	146.72
regularMarketDayRange	146.72 - 149.035
regularMarketOpen	148.17
regularMarketPreviousClose	148.7
regularMarketPrice	148.73
regularMarketTime	1788206657
regularMarketVolume	9441866
returnOnAssets	0.05367
returnOnEquity	0.16813
revenueGrowth	0.166
revenuePerShare	19.783
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	6
sharesOutstanding	859637825
sharesPercentSharesOut	0.0195
sharesShort	16795510
sharesShortPreviousMonthDate	1784073600
sharesShortPriorMonth	19125152
shortName	Corning Incorporated
shortPercentOfFloat	0.0221
shortRatio	1.25
sourceInterval	15
state	NY
symbol	GLW
targetHighPrice	226.0
targetLowPrice	129.0
targetMeanPrice	191.4
targetMedianPrice	200.0
totalCash	2504000000
totalCashPerShare	2.907
totalDebt	9379000320
totalRevenue	16963999744
tradeable	False
trailingAnnualDividendRate	1.12
trailingAnnualDividendYield	0.0075319437
trailingEps	2.18
trailingPE	68.22477
trailingPegRatio	1.1666
triggerable	True
twoHundredDayAverage	142.1971
twoHundredDayAverageChange	6.532898
twoHundredDayAverageChangePercent	0.045942556
typeDisp	Equity
volume	9441866
website	https://www.corning.com
zip	14831
