Metric	Value
firstTradeDateMilliseconds	1604932200000
floatShares	669013960
forwardEps	-0.645
forwardPE	-11.674419
freeCashflow	-436446240
fullExchangeName	NYSE
fullTimeEmployees	2559
fulldayPrice	7.57
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1785542400
grossMargins	0.34289002
grossProfits	39876000
hasPrePostMarketData	True
heldPercentInsiders	0.32407
heldPercentInstitutions	0.45907003
impliedSharesOutstanding	989124237
industry	Airports & Air Services
industryDisp	Airports & Air Services
industryKey	airports-air-services
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Joby Aviation, Inc., an air mobility company, engages in research, develop, test, manufacture, and sale of electric vertical takeoff and landing aircraft in the United States, Japan, Europe, and internationally. The company offers facilitation of passenger transportation via helicopter or fixed wing aircraft. It is also involved in the provision of government flight services, customer demonstration, and engineering services; and exhibition activities. Joby Aviation, Inc. was founded in 2009 and is headquartered in Santa Cruz, California.
longName	Joby Aviation, Inc.
market	us_market
marketCap	7448105472
marketState	CLOSED
maxAge	86400
messageBoardId	finmb_551384045
mostRecentQuarter	1782777600
netIncomeToCommon	-878155008
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	7448105504
numberOfAnalystOpinions	9
open	7.7
operatingCashflow	-609942016
operatingMargins	-6.75181
overallRisk	8
payoutRatio	0.0
phone	831 201 6700
postMarketChange	0.03999996
postMarketChangePercent	0.531208
postMarketPrice	7.57
postMarketTime	1787356800
previousClose	7.58
priceEpsCurrentYear	-7.606061
priceHint	2
priceToBook	4.2043552
priceToSalesTrailing12Months	64.04493
profitMargins	0.0
quickRatio	17.665
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	hold
recommendationMean	3.0
region	US
regularMarketChange	-0.0499997
regularMarketChangePercent	-0.659627
regularMarketDayHigh	7.775
regularMarketDayLow	7.52
regularMarketDayRange	7.52 - 7.775
regularMarketOpen	7.7
regularMarketPreviousClose	7.58
regularMarketPrice	7.53
regularMarketTime	1787342402
regularMarketVolume	28561776
returnOnAssets	-0.27508
returnOnEquity	-0.65902
revenueGrowth	2574.933
revenuePerShare	0.127
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	7
sharesOutstanding	989124237
sharesPercentSharesOut	0.1097
sharesShort	108255624
sharesShortPreviousMonthDate	1782777600
sharesShortPriorMonth	99792462
shortName	Joby Aviation, Inc.
shortPercentOfFloat	0.16430001
shortRatio	2.19
sourceInterval	15
state	CA
symbol	JOBY
syntheticPEG	-4.533872920188603e-05
targetHighPrice	18.0
targetLowPrice	6.0
targetMeanPrice	10.67556
targetMedianPrice	11.5
totalCash	2263825920
totalCashPerShare	2.289
totalDebt	747713024
totalRevenue	116295000
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-0.98
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	10.7565
twoHundredDayAverageChange	-3.2265
twoHundredDayAverageChangePercent	-0.29995817
typeDisp	Equity
volume	28561776
website	https://www.jobyaviation.com
zip	95060
