Metric	Value
heldPercentInsiders	0.0076800003
heldPercentInstitutions	0.96296996
impliedSharesOutstanding	39242688
industry	Aerospace & Defense
industryDisp	Aerospace & Defense
industryKey	aerospace-defense
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1772150400
lastDividendValue	1.38
lastFiscalYearEnd	1767139200
longBusinessSummary	Huntington Ingalls Industries, Inc. designs, builds, overhauls, and repairs military ships in the United States. It operates through three segments: Ingalls, Newport News, and Mission Technologies. The company is involved in the design and construction of non-nuclear ships comprising amphibious assault ships, surface combatants, and national security cutters for the U.S. Navy and U.S. Coast Guard. It also provides nuclear-powered ships, such as aircraft carriers and submarines, as well as refueling and overhaul, and inactivation services of nuclear-powered aircraft carriers. In addition, the company offers naval nuclear support services, including fleet services comprising design, construction, maintenance, and disposal activities for in-service the U.S. Navy nuclear ships; and maintenance services on nuclear reactor prototypes. Further, the company provides C5ISR systems and operations; application of artificial intelligence and machine learning to battlefield decisions; defensive and offensive cyberspace strategies and electronic warfare; uncrewed autonomous systems; live, virtual, and constructive solutions; platform modernization; and critical nuclear operations. Huntington Ingalls Industries, Inc. was founded in 1886 and is headquartered in Newport News, Virginia.
longName	Huntington Ingalls Industries, Inc.
market	us_market
marketCap	16752115712
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_363263
mostRecentQuarter	1767139200
netIncomeToCommon	605000000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	16839429847
numberOfAnalystOpinions	10
open	426.58
operatingCashflow	1196000000
operatingMargins	0.05926
overallRisk	6
payoutRatio	0.35279998
phone	757 380 2000
postMarketChange	2.8900146
postMarketChangePercent	0.6734904
postMarketPrice	432.0
postMarketTime	1772844901
previousClose	429.11
priceEpsCurrentYear	24.609882
priceHint	2
priceToBook	3.3021212
priceToSalesTrailing12Months	1.3418869
profitMargins	0.048460003
quickRatio	1.036
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.36364
region	US
regularMarketChange	-2.2249756
regularMarketChangePercent	-0.5185094
regularMarketDayHigh	428.11
regularMarketDayLow	417.85
regularMarketDayRange	417.85 - 428.11
regularMarketOpen	426.58
regularMarketPreviousClose	429.11
regularMarketPrice	426.885
regularMarketTime	1773076492
regularMarketVolume	189446
returnOnAssets	0.04023
returnOnEquity	0.124239996
revenueGrowth	0.157
revenuePerShare	317.659
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	5
sharesOutstanding	39242688
sharesPercentSharesOut	0.0365
sharesShort	1431218
sharesShortPreviousMonthDate	1768435200
sharesShortPriorMonth	1495357
shortName	Huntington Ingalls Industries, 
shortPercentOfFloat	0.0421
shortRatio	2.12
sourceInterval	15
state	VA
symbol	HII
syntheticPEG	0.7478746619217082
targetHighPrice	465.0
targetLowPrice	292.0
targetMeanPrice	403.0
targetMedianPrice	409.5
totalCash	774000000
totalCashPerShare	19.723
totalDebt	2980999936
totalRevenue	12483999744
tradeable	False
trailingAnnualDividendRate	5.43
trailingAnnualDividendYield	0.012654098
trailingEps	15.41
trailingPE	27.701818
trailingPegRatio	1.832
triggerable	True
twoHundredDayAverage	307.8419
twoHundredDayAverageChange	119.04312
twoHundredDayAverageChangePercent	0.38670215
typeDisp	Equity
volume	189446
website	https://www.hii.com
zip	23607
