Metric	Value
shortRatio	2.43
sourceInterval	15
state	OH
symbol	VRT
targetHighPrice	500.0
targetLowPrice	236.0
targetMeanPrice	377.0
targetMedianPrice	380.0
totalCash	2500499968
totalCashPerShare	6.51
totalDebt	3264900096
totalRevenue	10843400192
tradeable	False
trailingAnnualDividendRate	0.138
trailingAnnualDividendYield	0.0004333218
trailingEps	3.98
trailingPE	76.77889
trailingPegRatio	1.5066
triggerable	True
twoHundredDayAverage	233.38925
twoHundredDayAverageChange	72.190735
twoHundredDayAverageChangePercent	0.30931473
typeDisp	Equity
volume	5391288
website	https://www.vertiv.com
zip	43082
