Metric	Value
priceToSalesTrailing12Months	22.383904
profitMargins	0.55603004
quickRatio	3.141
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.28333
region	US
regularMarketChange	2.4099884
regularMarketChangePercent	1.2267069
regularMarketDayHigh	200.4
regularMarketDayLow	195.74
regularMarketDayRange	195.74 - 200.4
regularMarketOpen	196.55
regularMarketPreviousClose	196.46
regularMarketPrice	198.87
regularMarketTime	1776283200
regularMarketVolume	177529760
returnOnAssets	0.51188
returnOnEquity	1.01485
revenueGrowth	0.732
revenuePerShare	8.865
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	8
sharesOutstanding	24300000000
sharesPercentSharesOut	0.0094
sharesShort	229241850
sharesShortPreviousMonthDate	1770940800
sharesShortPriorMonth	254311707
shortName	NVIDIA Corporation
shortPercentOfFloat	0.0098
shortRatio	1.28
sourceInterval	15
state	CA
symbol	NVDA
syntheticPEG	0.18556119246861927
targetHighPrice	380.0
targetLowPrice	140.0
targetMeanPrice	268.22195
targetMedianPrice	265.0
totalCash	62556000256
totalCashPerShare	2.574
totalDebt	11411999744
totalRevenue	215938007040
tradeable	False
trailingAnnualDividendRate	0.04
trailingAnnualDividendYield	0.00020360378
trailingEps	4.89
trailingPE	40.668713
trailingPegRatio	0.7984
triggerable	True
twoHundredDayAverage	181.12434
twoHundredDayAverageChange	17.745651
twoHundredDayAverageChangePercent	0.09797496
typeDisp	Equity
volume	177529760
website	https://www.nvidia.com
zip	95051
