Metric	Value
sourceInterval	15
state	CA
symbol	SWKS
targetHighPrice	85.0
targetLowPrice	52.0
targetMeanPrice	68.35294
targetMedianPrice	70.0
totalCash	799200000
totalCashPerShare	5.311
totalDebt	681100032
totalRevenue	4014099968
tradeable	False
trailingAnnualDividendRate	2.84
trailingAnnualDividendYield	0.037675776
trailingEps	1.93
trailingPE	39.65803
trailingPegRatio	10.6725
triggerable	True
twoHundredDayAverage	63.9523
twoHundredDayAverageChange	12.5877
twoHundredDayAverageChangePercent	0.19682951
typeDisp	Equity
volume	4638427
website	https://www.skyworksinc.com
zip	92617
