Metric	Value
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.88889
region	US
regularMarketChange	0.21
regularMarketChangePercent	3.44828
regularMarketDayHigh	6.52
regularMarketDayLow	6.1
regularMarketDayRange	6.1 - 6.52
regularMarketOpen	6.145
regularMarketPreviousClose	6.09
regularMarketPrice	6.3
regularMarketTime	1787342402
regularMarketVolume	31085458
returnOnAssets	-0.28133
returnOnEquity	-0.44471002
revenuePerShare	0.009
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	8
sharesOutstanding	770026800
sharesPercentSharesOut	0.1168
sharesShort	89919543
sharesShortPreviousMonthDate	1782777600
sharesShortPriorMonth	108476072
shortName	Archer Aviation Inc.
shortPercentOfFloat	0.13430001
shortRatio	2.74
sourceInterval	15
state	CA
symbol	ACHR
targetHighPrice	18.0
targetLowPrice	4.5
targetMeanPrice	10.61111
targetMedianPrice	11.0
totalCash	1560600064
totalCashPerShare	2.027
totalDebt	125600000
totalRevenue	6900000
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-1.08
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	6.58085
twoHundredDayAverageChange	-0.28084993
twoHundredDayAverageChangePercent	-0.042676847
typeDisp	Equity
volume	31085438
website	https://www.archer.com
zip	95134
