Metric	Value
fiftyTwoWeekHighChange	-30.8663
fiftyTwoWeekHighChangePercent	-0.49496955
fiftyTwoWeekLow	27.6
fiftyTwoWeekLowChange	3.8936996
fiftyTwoWeekLowChangePercent	0.14107607
fiftyTwoWeekRange	27.6 - 62.36
financialCurrency	USD
firstTradeDateMilliseconds	1175175000000
floatShares	499587132
forwardEps	2.96094
forwardPE	10.636386
freeCashflow	103480000
fullExchangeName	NasdaqGS
fullTimeEmployees	6238
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
graham_intrinsic_value	82.59
grossMargins	0.0802
grossProfits	2250259968
hasPrePostMarketData	True
heldPercentInsiders	0.13854
heldPercentInstitutions	0.5633
impliedSharesOutstanding	600481952
industry	Computer Hardware
industryDisp	Computer Hardware
industryKey	computer-hardware
irWebsite	http://ir.supermicro.com/
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1751241600
lastSplitDate	1727740800
lastSplitFactor	10:1
longBusinessSummary	Super Micro Computer, Inc., together with its subsidiaries, develops and sells server and storage solutions based on modular and open-standard architecture in the United States, Asia, Europe, and internationally. The company provides liquid and air-cooled AI servers for training and inferencing with integrated graphics processing units (GPUs) or PCIe based architectures; SuperBlade, MicroBlade, FlexTwin, GrandTwin, and BigTwin blade and multi-node systems; SuperStorage systems; Hyper, CloudDC, and WIO and rackmount systems; embedded (5G/IoT/Edge) systems; and MicroCloud server systems. It also offers workstations and networking devices; and modular server subsystems and accessories, including server boards, chassis, power supplies, and other accessories. In addition, the company provides remote system management solutions, such as Server Management suite comprising Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. Further, the company identifies service requirements; creates and executes project plans; conducts verification testing; offers training; and provides technical documentation. Additionally, it offers rack level services from design to deployment for full rack and cluster level deployments of AI and HPC datacenters; help desk services and on-site product support; and warranties, maintenance, and technical support services. The company serves enterprise data centers, cloud computing, artificial intelligence, 5G, and edge computing markets through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. Super Micro Computer, Inc. was incorporated in 1993 and is headquartered in San Jose, California.
longName	Super Micro Computer, Inc.
market	us_market
marketCap	18911397888
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_6479558
mostRecentQuarter	1767139200
netIncomeToCommon	872780032
nextFiscalYearEnd	1782777600
nonDilutedMarketCap	18464820024
numberOfAnalystOpinions	16
open	31.5
operatingCashflow	548956032
operatingMargins	0.0374
overallRisk	10
payoutRatio	0.0
phone	408 503 8000
postMarketChange	0.059999466
postMarketChangePercent	0.19417304
postMarketPrice	30.96
postMarketTime	1773359978
previousClose	30.75
priceEpsCurrentYear	14.068795
priceHint	2
priceToBook	2.6977644
priceToSalesTrailing12Months	0.6740324
profitMargins	0.03111
quickRatio	0.981
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	none
recommendationMean	2.64706
region	US
regularMarketChange	0.7437
regularMarketChangePercent	2.4188278
regularMarketDayHigh	32.07
regularMarketDayLow	30.92
regularMarketDayRange	30.92 - 32.07
regularMarketOpen	31.5
regularMarketPreviousClose	30.75
regularMarketPrice	31.4937
regularMarketTime	1773679664
regularMarketVolume	16049340
returnOnAssets	0.03418
returnOnEquity	0.13193
revenueGrowth	1.234
revenuePerShare	47.032
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	9
sharesOutstanding	600481952
sharesPercentSharesOut	0.1417
sharesShort	85083070
sharesShortPreviousMonthDate	1769731200
sharesShortPriorMonth	91823182
shortName	Super Micro Computer, Inc.
shortPercentOfFloat	0.1895
shortRatio	2.6
sourceInterval	15
state	CA
symbol	SMCI
syntheticPEG	0.5539784375
targetHighPrice	63.0
targetLowPrice	15.0
targetMeanPrice	41.3125
targetMedianPrice	39.5
totalCash	4106275072
totalCashPerShare	6.855
totalDebt	5263713792
totalRevenue	28057104384
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	1.37
trailingPE	22.988102
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	41.1072
twoHundredDayAverageChange	-9.613501
twoHundredDayAverageChangePercent	-0.23386416
typeDisp	Equity
volume	16049340
website	https://www.supermicro.com
zip	95131
