Metric	Value
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Ryan M. McInerney', 'age': 50, 'title': 'CEO & Director', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 7129213, 'exercisedValue': 26567312, 'unexercisedValue': 83317928}, {'maxAge': 1, 'name': 'Mr. Christopher  Suh', 'age': 55, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 3148478, 'exercisedValue': 0, 'unexercisedValue': 1100922}, {'maxAge': 1, 'name': 'Mr. Rajat  Taneja', 'age': 61, 'title': 'President of Technology', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 4600880, 'exercisedValue': 12952687, 'unexercisedValue': 69936160}, {'maxAge': 1, 'name': 'Ms. Kelly Mahon Tullier J.D.', 'age': 59, 'title': 'Vice Chair, Chief People & Corporate Affairs Officer and Corporate Secretary', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 3162473, 'exercisedValue': 4472868, 'unexercisedValue': 35300776}, {'maxAge': 1, 'name': 'Mr. Paul D. Fabara', 'age': 59, 'title': 'Chief Risk & Client Services Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2633779, 'exercisedValue': 27429316, 'unexercisedValue': 550461}, {'maxAge': 1, 'name': 'Mr. Peter  Andreski', 'age': 52, 'title': 'Senior VP, Global Corporate Controller & Chief Accounting Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer  Como', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Julie B. Rottenberg J.D.', 'age': 57, 'title': 'General Counsel', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frank  Cooper III', 'age': 61, 'title': 'Chief Marketing Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oliver  Jenkyn', 'age': 52, 'title': 'Group President of Global Markets', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	3
corporateActions	[{'header': 'Dividend', 'message': 'V announced a cash dividend of $0.67 with an ex-date of Aug. 11, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1786420800000, 'amount': '0.67'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	366.13
currentRatio	0.985
customPriceAlertConfidence	HIGH
dateShortInterest	1784073600
dayHigh	366.88
dayLow	360.1
debtToEquity	67.821
discount_to_intrinsic_value	20.29
displayName	Visa
dividendDate	1780272000
dividendRate	2.68
dividendYield	0.73
earningsCallTimestampEnd	1785272400
earningsCallTimestampStart	1785272400
earningsGrowth	0.102
earningsQuarterlyGrowth	0.068
earningsTimestamp	1785268800
earningsTimestampEnd	1793131200
earningsTimestampStart	1793131200
ebitda	31093999616
ebitdaMargins	0.69892997
enterpriseToEbitda	21.982
enterpriseToRevenue	15.364
enterpriseValue	683516821504
epsCurrentYear	13.204
epsForward	14.94766
epsTrailingTwelveMonths	11.76
eps_normalized_growth	0.16521761246127942
esgPopulated	False
exDividendDate	1786406400
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	339.7204
fiftyDayAverageChange	26.409607
fiftyDayAverageChangePercent	0.077739246
fiftyTwoWeekChangePercent	7.932818
fiftyTwoWeekHigh	373.97
fiftyTwoWeekHighChange	-7.8399963
fiftyTwoWeekHighChangePercent	-0.020964239
fiftyTwoWeekLow	293.89
fiftyTwoWeekLowChange	72.23999
fiftyTwoWeekLowChangePercent	0.2458062
fiftyTwoWeekRange	293.89 - 373.97
financialCurrency	USD
firstTradeDateMilliseconds	1205933400000
fiveYearAvgDividendYield	0.7
floatShares	1646529172
forwardEps	14.94766
forwardPE	24.494135
freeCashflow	20404000768
fullExchangeName	NYSE
fullTimeEmployees	34100
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1782864000
graham_intrinsic_value	459.32
grossMargins	0.97725
grossProfits	43476000768
hasPrePostMarketData	True
heldPercentInsiders	0.00081
heldPercentInstitutions	0.89388
impliedSharesOutstanding	1867047259
industry	Credit Services
industryDisp	Credit Services
industryKey	credit-services
irWebsite	http://investor.visa.com/phoenix.zhtml?c=215693&p=irol-IRHome
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1778544000
lastDividendValue	0.67
lastFiscalYearEnd	1759190400
lastSplitDate	1426723200
lastSplitFactor	4:1
longBusinessSummary	Visa Inc. operates as a payment technology company in the United States and internationally. The company operates VisaNet, a transaction processing network that enables authorization, clearing, and settlement of payment transactions. It also offers credit, debit, and prepaid card products; tap to pay, tokenization, and click to pay services; Visa Direct, a platform which facilitates money movement, enabling clients to collect, hold, convert, and send funds across its network; and issuing solutions, such as airport lounge access, dining reservations, shopping experiences, event tickets, and seller offers. In addition, the company provides acceptance solutions, an omnichannel payment integration with e-commerce platforms; risk detection and prevention solutions; and advisory and other services comprising consulting practice, proprietary analytics models, data scientists and economists, marketing services, and managed services. It provides its services under the Visa, Visa Electron, V PAY, Interlink, and PLUS brands. The company serves consumers, sellers, financial institutions, and government entities. Visa Inc. was founded in 1958 and is headquartered in San Francisco, California.
longName	Visa Inc.
market	us_market
marketCap	683582029824
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_38043467
mostRecentQuarter	1782777600
netIncomeToCommon	22397999104
nextFiscalYearEnd	1790726400
nonDilutedMarketCap	678123197823
numberOfAnalystOpinions	38
open	363.76
operatingCashflow	22580000768
operatingMargins	0.66130996
overallRisk	2
payoutRatio	0.22129999
pegRatio	1.62
phone	650 432 3200
postMarketChange	-0.3000183
postMarketChangePercent	-0.08194311
postMarketPrice	365.83
postMarketTime	1785542372
previousClose	366.27
priceEpsCurrentYear	27.728718
priceHint	2
priceToBook	19.741724
priceToSalesTrailing12Months	15.365538
profitMargins	0.50782
quickRatio	0.627
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.36585
region	US
regularMarketChange	-0.139984
regularMarketChangePercent	-0.0382188
regularMarketDayHigh	366.88
regularMarketDayLow	360.1
regularMarketDayRange	360.1 - 366.88
regularMarketOpen	363.76
regularMarketPreviousClose	366.27
regularMarketPrice	366.13
regularMarketTime	1785528002
regularMarketVolume	4869821
returnOnAssets	0.1911
returnOnEquity	0.6119
revenueGrowth	0.144
revenuePerShare	23.398
sector	Financial Services
sectorDisp	Financial Services
sectorKey	financial-services
shareHolderRightsRisk	3
sharesOutstanding	1704112694
sharesPercentSharesOut	0.0124
sharesShort	23581970
sharesShortPreviousMonthDate	1781481600
sharesShortPriorMonth	21277271
shortName	Visa Inc.
shortPercentOfFloat	0.014199999
shortRatio	2.42
sourceInterval	15
state	CA
symbol	V
targetHighPrice	450.0
targetLowPrice	330.0
targetMeanPrice	412.15817
targetMedianPrice	420.0
totalCash	13792000000
totalCashPerShare	7.504
totalDebt	23857999872
totalRevenue	44487999488
tradeable	False
trailingAnnualDividendRate	2.68
trailingAnnualDividendYield	0.007317007
trailingEps	11.76
trailingPE	31.133503
trailingPegRatio	1.6622
triggerable	True
twoHundredDayAverage	330.1904
twoHundredDayAverageChange	35.939606
twoHundredDayAverageChangePercent	0.10884509
typeDisp	Equity
volume	4869821
website	https://www.visa.com
zip	94158
