Metric	Value
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Hock E. Tan', 'age': 73, 'title': 'President, CEO & Executive Director', 'yearBorn': 1952, 'fiscalYear': 2025, 'totalPay': 2926926, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kirsten M. Spears', 'age': 61, 'title': 'CFO & Chief Accounting Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 1027632, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark D. Brazeal J.D.', 'age': 57, 'title': 'Chief Legal & Corporate Affairs Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 1405063, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Charlie B. Kawwas Ph.D.', 'age': 54, 'title': 'President of Semiconductor Solutions', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2093876, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alan  Davidson', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ji  Yoo', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jill  Turner', 'title': 'Vice President of Human Resources', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frank  Ostojic', 'title': 'Senior VP & GM of ASIC Products Division', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rich  Nelson', 'title': 'Senior VP & GM of Broadband Video Group', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ram  Velaga', 'title': 'Senior VP & GM of Core Switching Group', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	309.51
currentRatio	1.902
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	310.3099
dayLow	296.335
debtToEquity	166.032
discount_to_intrinsic_value	-3.6
displayName	Broadcom
dividendDate	1774915200
dividendRate	2.6
dividendYield	0.89
earningsCallTimestampEnd	1780606800
earningsCallTimestampStart	1780606800
earningsGrowth	1.881
earningsQuarterlyGrowth	1.727
earningsTimestamp	1780516800
earningsTimestampEnd	1780516800
earningsTimestampStart	1780516800
ebitda	37218000896
ebitdaMargins	0.54506
enterpriseToEbitda	4.03
enterpriseToRevenue	2.196
enterpriseValue	149970518016
epsCurrentYear	11.34687
epsForward	17.83957
epsTrailingTwelveMonths	5.13
eps_normalized_growth	0.5536384170185253
esgPopulated	False
exDividendDate	1774224000
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	326.3428
fiftyDayAverageChange	-16.832794
fiftyDayAverageChangePercent	-0.051580098
fiftyTwoWeekChangePercent	74.1099
fiftyTwoWeekHigh	414.61
fiftyTwoWeekHighChange	-105.099976
fiftyTwoWeekHighChangePercent	-0.2534912
fiftyTwoWeekLow	138.1
fiftyTwoWeekLowChange	171.41
fiftyTwoWeekLowChangePercent	1.241202
fiftyTwoWeekRange	138.1 - 414.61
financialCurrency	USD
firstTradeDateMilliseconds	1249565400000
fiveYearAvgDividendYield	1.99
floatShares	405883050
forwardEps	17.83957
forwardPE	17.349634
freeCashflow	25503750144
fullExchangeName	NasdaqGS
fullTimeEmployees	33000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
graham_intrinsic_value	298.75
grossMargins	0.76725996
grossProfits	52389998592
hasPrePostMarketData	True
heldPercentInsiders	0.01969
heldPercentInstitutions	0.79506
impliedSharesOutstanding	4741273799
industry	Semiconductors
industryDisp	Semiconductors
industryKey	semiconductors
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1774224000
lastDividendValue	0.65
lastFiscalYearEnd	1762041600
lastSplitDate	1721001600
lastSplitFactor	10:1
longBusinessSummary	Broadcom Inc. designs, develops, and supplies various semiconductor devices and infrastructure software solutions internationally. The company operates in two segments: Semiconductor Solutions and Infrastructure Software. The company offers networking connectivity, such as custom silicon solutions, ethernet switching & routing, ethernet NIC controllers, physical layer devices, and fiber optic components; wireless device connectivity, including RF semiconductor devices, connectivity solutions, custom touch controllers, and inductive charging ASICS; servers and storage system solutions, such as PCIE switches, SAS & raid products, fibre channel products, and HDD & SSD solutions; broadband solutions, includes set-top box, and broadband access; and industrial. The company also offers a private cloud software portfolio, including the VMware Cloud Foundation, Edge, vSphere foundation, telco cloud platform, private AI, live recovery, application networking and security, application development and data services; mainframe software, such as AIOPS & automation, database & data management, DEVX & DEVOPS, cybersecurity & compliance management, beyond code programs, foundational & open mainframe solutions; cybersecurity, such as endpoint, network, information, application security, and identity & access management; enterprise software; and fc san management. Its products are used in various applications in enterprise and data center networking, including artificial intelligence networking and connectivity, home connectivity, set-top boxes, broadband access, telecommunication equipment, wireless device and base stations, data center servers and storage systems, factory automation, power generation and alternative energy systems, and electronic displays. Broadcom Inc. was founded in 1961 and is headquartered in Palo Alto, California.
longName	Broadcom Inc.
market	us_market
marketCap	1467471626240
marketState	POST
maxAge	86400
messageBoardId	finmb_25016048
mostRecentQuarter	1627776000
netIncomeToCommon	24971999232
nextFiscalYearEnd	1793577600
nonDilutedMarketCap	1389198991867
numberOfAnalystOpinions	44
open	299.39
operatingCashflow	29684000768
operatingMargins	0.31765
overallRisk	3
payoutRatio	0.47169998
pegRatio	0.55
phone	650 427 6000
postMarketChange	0.21499634
postMarketChangePercent	0.069463454
postMarketPrice	309.725
postMarketTime	1774995447
previousClose	293.41
priceEpsCurrentYear	27.277126
priceHint	2
priceToBook	5.2263556
priceToSalesTrailing12Months	21.491339
profitMargins	0.36571997
quickRatio	1.671
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.22449
region	US
regularMarketChange	16.100006
regularMarketChangePercent	5.4872046
regularMarketDayHigh	310.3099
regularMarketDayLow	296.335
regularMarketDayRange	296.335 - 310.3099
regularMarketOpen	299.39
regularMarketPreviousClose	293.41
regularMarketPrice	309.51
regularMarketTime	1774987203
regularMarketVolume	29218942
returnOnAssets	0.10663
returnOnEquity	0.33370999
revenueGrowth	0.164
revenuePerShare	14.456
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	3
sharesOutstanding	4734668184
sharesPercentSharesOut	0.0111
sharesShort	52541817
sharesShortPreviousMonthDate	1770940800
sharesShortPriorMonth	49908631
shortName	Broadcom Inc.
shortPercentOfFloat	0.0113
shortRatio	2.03
sourceInterval	15
state	CA
symbol	AVGO
targetHighPrice	630.0
targetLowPrice	360.0
targetMeanPrice	471.5531
targetMedianPrice	475.0
totalCash	11105000448
totalCashPerShare	27.019
totalDebt	40456998912
totalRevenue	68281999360
tradeable	False
trailingAnnualDividendRate	2.48
trailingAnnualDividendYield	0.008452336
trailingEps	5.13
trailingPE	60.333332
trailingPegRatio	0.6383
triggerable	True
twoHundredDayAverage	326.94296
twoHundredDayAverageChange	-17.432953
twoHundredDayAverageChangePercent	-0.053321082
typeDisp	Equity
volume	29218942
website	https://www.broadcom.com
zip	94304
