Metric	Value
trailingAnnualDividendYield	0.0
trailingEps	0.17
trailingPE	317.64706
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	80.76765
twoHundredDayAverageChange	-26.767647
twoHundredDayAverageChangePercent	-0.33141547
typeDisp	Equity
volume	1402999
website	https://www.kratosdefense.com
zip	92131
