Metric	Value
overallRisk	4
payoutRatio	2.3641999
pegRatio	2.75
phone	(858) 284-5000
postMarketChange	0.0099983215
postMarketChangePercent	0.016194236
postMarketPrice	61.75
postMarketTime	1788473200
previousClose	61.5
priceEpsCurrentYear	36.616394
priceHint	2
priceToBook	1.4771042
priceToSalesTrailing12Months	9.631427
profitMargins	0.20898001
quickRatio	0.741
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.5
region	US
regularMarketChange	0.240002
regularMarketChangePercent	0.390247
regularMarketDayHigh	61.965
regularMarketDayLow	61.32
regularMarketDayRange	61.32 - 61.965
regularMarketOpen	61.8
regularMarketPreviousClose	61.5
regularMarketPrice	61.74
regularMarketTime	1788465602
regularMarketVolume	3897604
returnOnAssets	0.02359
returnOnEquity	0.03225
revenueGrowth	0.096
revenuePerShare	6.56
sector	Real Estate
sectorDisp	Real Estate
sectorKey	real-estate
shareHolderRightsRisk	8
sharesOutstanding	946218033
sharesPercentSharesOut	0.0399
sharesShort	37785390
sharesShortPreviousMonthDate	1784073600
sharesShortPriorMonth	40024135
shortName	Realty Income Corporation
shortPercentOfFloat	0.0454
shortRatio	7.24
sourceInterval	15
state	CA
symbol	O
targetHighPrice	72.0
targetLowPrice	61.5
targetMeanPrice	68.1625
targetMedianPrice	68.0
totalCash	569948032
totalCashPerShare	0.602
totalDebt	31333789696
totalRevenue	6065508864
tradeable	False
trailingAnnualDividendRate	3.235
trailingAnnualDividendYield	0.052601624
trailingEps	1.37
trailingPE	45.065693
trailingPegRatio	2.7452
triggerable	True
twoHundredDayAverage	61.81065
twoHundredDayAverageChange	-0.07064819
twoHundredDayAverageChangePercent	-0.0011429777
typeDisp	Equity
volume	3897604
website	https://www.realtyincome.com
zip	92130
